id,borought,type,latitude,longitude,price,rating
7919803,Brooklyn,Entire home/apt,40.69118,-73.95928,160,regular
7920072,Manhattan,Private room,40.73243,-73.98692,96,regular
7920170,Manhattan,Private room,40.85597,-73.9333,50,low
7920394,Manhattan,Entire home/apt,40.72521,-74.00213,145,regular
7921643,Brooklyn,Entire home/apt,40.69011,-73.98053,225,high
7922002,Manhattan,Entire home/apt,40.72131,-73.98541,100,low
7927838,Brooklyn,Private room,40.6796,-73.93022,95,high
7928219,Brooklyn,Entire home/apt,40.67702,-73.959,115,regular
7928917,Manhattan,Entire home/apt,40.7393,-73.99609,215,regular
7929441,Brooklyn,Private room,40.71268,-73.96676,105,high
7931059,Manhattan,Private room,40.8215,-73.95565,75,regular
7931180,Brooklyn,Private room,40.68179,-73.92947,150,very high
7932177,Brooklyn,Private room,40.6937,-73.94962,35,low
7932428,Brooklyn,Entire home/apt,40.69559,-73.92783,80,low
7933257,Brooklyn,Entire home/apt,40.68279,-73.92135,120,regular
7933400,Queens,Private room,40.76422,-73.93169,89,high
7933773,Brooklyn,Entire home/apt,40.65602,-73.95891,130,regular
7933896,Manhattan,Entire home/apt,40.71106,-73.99576,122,low
7936161,Manhattan,Private room,40.72157,-73.97861,71,regular
7936698,Brooklyn,Private room,40.6602,-73.96246,50,regular
7937398,Brooklyn,Private room,40.67973,-73.93058,72,regular
7937553,Brooklyn,Private room,40.60951,-73.97622,99,high
7938424,Brooklyn,Entire home/apt,40.68129,-73.99426,110,regular
7938492,Manhattan,Entire home/apt,40.76637,-73.95345,118,low
7939788,Manhattan,Private room,40.79025,-73.9482,75,regular
7945940,Manhattan,Entire home/apt,40.73849,-74.00589,225,regular
7949344,Brooklyn,Private room,40.69881,-73.93057,80,high
7949480,Bronx,Private room,40.85205,-73.78868,107,high
7950368,Brooklyn,Entire home/apt,40.7187,-73.95606,500,very high
7951281,Brooklyn,Entire home/apt,40.68857,-73.97385,200,high
7951346,Queens,Private room,40.75712,-73.89365,42,low
7952315,Manhattan,Entire home/apt,40.74768,-73.99625,350,high
7952963,Manhattan,Private room,40.73523,-73.98668,160,high
7953220,Brooklyn,Entire home/apt,40.68024,-73.97173,164,regular
7953690,Brooklyn,Private room,40.70649,-73.92954,89,high
7953819,Brooklyn,Entire home/apt,40.68432,-73.93227,150,regular
7954940,Manhattan,Private room,40.72775,-73.9863,100,regular
7955150,Brooklyn,Entire home/apt,40.66495,-73.99147,120,regular
7955889,Manhattan,Private room,40.82036,-73.94219,73,regular
7955984,Manhattan,Private room,40.81944,-73.9408,73,regular
7956149,Manhattan,Entire home/apt,40.7044,-74.00851,200,regular
7956593,Brooklyn,Entire home/apt,40.67857,-73.99485,140,regular
7956643,Brooklyn,Entire home/apt,40.67323,-73.9619,125,regular
7957339,Brooklyn,Entire home/apt,40.58479,-73.9388,109,regular
7962707,Queens,Entire home/apt,40.75403,-73.91814,140,regular
7965847,Brooklyn,Private room,40.69398,-73.9338,48,low
7966153,Brooklyn,Entire home/apt,40.63519,-74.02634,135,regular
7966358,Manhattan,Entire home/apt,40.76633,-73.98145,335,high
7966447,Manhattan,Private room,40.72251,-73.99957,50,low
7966943,Manhattan,Entire home/apt,40.72672,-73.97965,400,high
7967503,Manhattan,Entire home/apt,40.76885,-73.98631,165,regular
7967829,Brooklyn,Private room,40.70335,-73.92891,70,regular
7967922,Queens,Private room,40.71111,-73.91689,52,regular
7967942,Manhattan,Entire home/apt,40.74052,-74.00423,385,high
7968283,Brooklyn,Private room,40.68935,-73.9127,45,low
7968983,Brooklyn,Entire home/apt,40.66125,-73.89976,275,high
7969111,Manhattan,Private room,40.74192,-73.99978,135,high
7970110,Queens,Entire home/apt,40.76583,-73.92878,75,low
7970450,Manhattan,Private room,40.77285,-73.94715,110,regular
7970578,Brooklyn,Entire home/apt,40.73175,-73.95403,350,very high
7972210,Brooklyn,Private room,40.70158,-73.92724,100,high
7972825,Queens,Entire home/apt,40.75535,-73.92609,100,regular
7972839,Brooklyn,Entire home/apt,40.67603,-73.96941,135,regular
7973484,Manhattan,Entire home/apt,40.76769,-73.95236,115,low
7973730,Brooklyn,Entire home/apt,40.71147,-73.95312,150,regular
7973933,Manhattan,Private room,40.83713,-73.94343,60,low
7974235,Brooklyn,Entire home/apt,40.64689,-73.96048,99,low
7975360,Manhattan,Entire home/apt,40.82215,-73.95601,180,regular
7979200,Brooklyn,Entire home/apt,40.68426,-73.95669,95,low
7979237,Brooklyn,Private room,40.6796,-73.96948,60,regular
7979433,Queens,Entire home/apt,40.75959,-73.92439,100,regular
7980191,Manhattan,Entire home/apt,40.74763,-73.9733,250,regular
7981341,Manhattan,Shared room,40.75091,-73.99414,200,very high
7982304,Brooklyn,Entire home/apt,40.6834,-73.98549,150,regular
7982720,Brooklyn,Entire home/apt,40.68817,-73.96852,145,regular
7983640,Brooklyn,Entire home/apt,40.72124,-73.95847,250,high
7984555,Brooklyn,Entire home/apt,40.68502,-73.99306,150,regular
7985333,Manhattan,Entire home/apt,40.74904,-74.00164,400,high
7985537,Brooklyn,Private room,40.65798,-73.95985,83,high
7986666,Brooklyn,Entire home/apt,40.71939,-73.94356,150,regular
7987209,Manhattan,Entire home/apt,40.7566,-73.98329,1195,very high
7987212,Brooklyn,Private room,40.71067,-73.96005,68,regular
7987306,Brooklyn,Private room,40.70227,-73.92362,50,regular
7987971,Brooklyn,Private room,40.6917,-73.96508,70,regular
7988259,Brooklyn,Private room,40.67705,-73.99607,65,regular
7988385,Brooklyn,Private room,40.68625,-73.93003,45,low
7988411,Manhattan,Private room,40.72913,-74.00074,75,regular
7988491,Brooklyn,Entire home/apt,40.71381,-73.93619,115,regular
7995078,Manhattan,Private room,40.82291,-73.95172,65,low
7995140,Brooklyn,Entire home/apt,40.71212,-73.95888,170,regular
7997433,Queens,Entire home/apt,40.74583,-73.90059,450,very high
7998385,Brooklyn,Entire home/apt,40.66783,-73.93042,100,low
7999409,Manhattan,Shared room,40.78129,-73.98572,65,regular
7999574,Brooklyn,Entire home/apt,40.67354,-73.96359,280,high
7999671,Brooklyn,Entire home/apt,40.62022,-73.95622,65,low
8000640,Brooklyn,Entire home/apt,40.69485,-73.96254,150,regular
8000716,Manhattan,Entire home/apt,40.75014,-73.99069,250,regular
8001648,Manhattan,Entire home/apt,40.74947,-73.98257,250,regular
8002080,Brooklyn,Entire home/apt,40.61059,-74.00602,65,low
8005645,Queens,Entire home/apt,40.74667,-73.92361,130,regular
8007908,Manhattan,Entire home/apt,40.73221,-74.00928,375,high
8009332,Brooklyn,Shared room,40.60991,-73.95677,48,regular
8009966,Brooklyn,Entire home/apt,40.6529,-74.00399,80,low
8010033,Manhattan,Entire home/apt,40.84269,-73.93605,110,low
8011605,Manhattan,Private room,40.71608,-73.99425,72,regular
8012041,Brooklyn,Private room,40.73219,-73.95776,49,low
8012334,Manhattan,Entire home/apt,40.77569,-73.98028,250,regular
8012976,Manhattan,Private room,40.70726,-74.00593,120,high
8013358,Brooklyn,Entire home/apt,40.68318,-73.95002,240,high
8013498,Manhattan,Entire home/apt,40.82987,-73.94625,77,low
8013780,Manhattan,Private room,40.7331,-73.984,65,low
8013947,Manhattan,Entire home/apt,40.74921,-73.98445,185,regular
8014087,Manhattan,Private room,40.74042,-73.99714,100,regular
8014298,Brooklyn,Private room,40.66827,-73.93255,50,regular
8014315,Brooklyn,Private room,40.69312,-73.9236,50,regular
8014773,Queens,Private room,40.76189,-73.9225,90,high
8014811,Brooklyn,Entire home/apt,40.7076,-73.94072,87,low
8015917,Brooklyn,Private room,40.66948,-73.97797,30,low
8016681,Manhattan,Private room,40.84074,-73.93544,65,low
8016747,Manhattan,Entire home/apt,40.72126,-73.98482,109,low
8017587,Manhattan,Entire home/apt,40.7383,-74.00602,150,regular
8021914,Manhattan,Private room,40.80189,-73.96962,152,high
8024051,Brooklyn,Entire home/apt,40.67427,-73.96511,150,regular
8025808,Manhattan,Entire home/apt,40.71555,-73.99298,300,high
8028767,Queens,Private room,40.74109,-73.91577,55,regular
8029217,Manhattan,Entire home/apt,40.737,-73.99576,500,very high
8030123,Brooklyn,Private room,40.68973,-73.98563,70,regular
8031617,Brooklyn,Private room,40.7083,-73.95473,60,regular
8032689,Brooklyn,Entire home/apt,40.67874,-73.96842,150,regular
8033609,Brooklyn,Private room,40.67872,-73.98286,119,high
8033860,Manhattan,Entire home/apt,40.85563,-73.93509,74,low
8034514,Manhattan,Entire home/apt,40.72045,-73.99016,250,regular
8034665,Manhattan,Private room,40.80083,-73.95584,250,very high
8035074,Manhattan,Entire home/apt,40.79791,-73.96951,130,low
8036524,Manhattan,Private room,40.7484,-73.97298,200,very high
8040050,Manhattan,Private room,40.80377,-73.96903,163,high
8042732,Brooklyn,Entire home/apt,40.68581,-73.95218,125,regular
8043824,Brooklyn,Entire home/apt,40.71693,-73.94477,149,regular
8044856,Brooklyn,Entire home/apt,40.71848,-73.95834,135,regular
8045421,Manhattan,Entire home/apt,40.74465,-73.99253,129,low
8045552,Queens,Entire home/apt,40.76762,-73.90727,87,low
8047711,Brooklyn,Private room,40.72569,-73.95179,55,regular
8052046,Brooklyn,Shared room,40.69758,-73.93417,54,high
8052159,Manhattan,Entire home/apt,40.72351,-73.98288,110,low
8052243,Brooklyn,Entire home/apt,40.71062,-73.95274,250,high
8052841,Manhattan,Entire home/apt,40.75512,-73.96826,150,regular
8053024,Manhattan,Entire home/apt,40.78451,-73.94939,150,regular
8053664,Brooklyn,Private room,40.70011,-73.92119,40,low
8054277,Manhattan,Entire home/apt,40.80025,-73.95519,295,high
8054523,Brooklyn,Private room,40.71278,-73.96471,130,very high
8054651,Brooklyn,Private room,40.68929,-73.93079,79,regular
8055508,Brooklyn,Private room,40.68917,-73.92901,69,regular
8055582,Brooklyn,Private room,40.69003,-73.93085,79,regular
8055598,Manhattan,Entire home/apt,40.85296,-73.93527,147,regular
8055721,Brooklyn,Private room,40.69022,-73.93077,79,regular
8055778,Brooklyn,Private room,40.68927,-73.93035,69,regular
8055859,Brooklyn,Private room,40.69702,-73.93167,70,regular
8058693,Brooklyn,Private room,40.68352,-73.96348,119,high
8061409,Brooklyn,Private room,40.7052,-73.91549,49,low
8063109,Brooklyn,Entire home/apt,40.69132,-73.93866,132,regular
8063277,Brooklyn,Entire home/apt,40.71549,-73.94712,155,regular
8063565,Brooklyn,Entire home/apt,40.6854,-73.96741,150,regular
8065272,Manhattan,Entire home/apt,40.7354,-74.00861,179,regular
8065705,Manhattan,Private room,40.80115,-73.96043,60,low
8066385,Brooklyn,Entire home/apt,40.68667,-73.9676,104,low
8067561,Brooklyn,Private room,40.65603,-73.95798,40,low
8067738,Brooklyn,Private room,40.69955,-73.92225,90,high
8068089,Manhattan,Entire home/apt,40.71373,-73.98465,80,low
8068363,Brooklyn,Private room,40.7079,-73.95598,89,high
8069030,Brooklyn,Entire home/apt,40.69242,-73.96828,999,very high
8069316,Brooklyn,Entire home/apt,40.69715,-73.92865,85,low
8069765,Brooklyn,Private room,40.70343,-73.92538,75,regular
8069858,Manhattan,Private room,40.71743,-73.99372,59,low
8071607,Brooklyn,Private room,40.70803,-73.94868,45,low
8071687,Manhattan,Entire home/apt,40.72731,-74.00472,350,high
8072371,Brooklyn,Entire home/apt,40.684,-73.93227,395,very high
8072744,Brooklyn,Private room,40.63774,-73.93714,200,very high
8075854,Manhattan,Entire home/apt,40.75513,-73.96446,180,regular
8077469,Brooklyn,Private room,40.71982,-73.94409,46,low
8078896,Manhattan,Entire home/apt,40.76145,-73.98556,203,regular
8081037,Manhattan,Entire home/apt,40.7055,-74.00812,189,regular
8081193,Queens,Entire home/apt,40.75644,-73.93486,195,high
8082651,Manhattan,Private room,40.80557,-73.94618,39,low
8083295,Manhattan,Entire home/apt,40.7795,-73.94778,57,low
8083931,Brooklyn,Private room,40.70111,-73.92935,65,regular
8085420,Manhattan,Shared room,40.79985,-73.93836,35,low
8086028,Brooklyn,Entire home/apt,40.72218,-73.93894,140,regular
8087274,Brooklyn,Private room,40.69542,-73.93258,65,regular
8087725,Manhattan,Entire home/apt,40.77343,-73.95651,118,low
8088779,Manhattan,Shared room,40.75989,-73.989,250,very high
8089062,Manhattan,Shared room,40.74475,-73.98512,55,regular
8089270,Manhattan,Entire home/apt,40.76511,-73.96555,155,regular
8090529,Queens,Entire home/apt,40.74674,-73.91881,250,high
8097567,Brooklyn,Private room,40.67811,-73.97126,85,high
8100914,Manhattan,Entire home/apt,40.79494,-73.97221,168,regular
8101258,Brooklyn,Entire home/apt,40.66594,-73.98814,110,regular
8101762,Brooklyn,Entire home/apt,40.68274,-74.00433,125,regular
8101848,Brooklyn,Entire home/apt,40.68886,-73.97687,125,regular
8102145,Manhattan,Private room,40.78856,-73.97368,115,regular
8103766,Manhattan,Entire home/apt,40.71475,-73.99257,130,low
8104879,Brooklyn,Private room,40.68334,-73.9847,64,regular
8105749,Manhattan,Entire home/apt,40.75932,-73.96396,140,low
8106774,Manhattan,Entire home/apt,40.81525,-73.94552,165,regular
8106902,Manhattan,Entire home/apt,40.73284,-73.98511,160,regular
8107212,Brooklyn,Private room,40.71061,-73.94971,70,regular
8108376,Queens,Entire home/apt,40.74267,-73.78737,100,regular
8110973,Manhattan,Entire home/apt,40.72873,-73.98399,225,regular
8111321,Queens,Entire home/apt,40.768,-73.92429,70,low
8113156,Brooklyn,Private room,40.7151,-73.96037,60,regular
8114144,Brooklyn,Entire home/apt,40.7027,-73.92811,120,regular
8114639,Brooklyn,Private room,40.7105,-73.94693,50,regular
8115321,Queens,Private room,40.75526,-73.86468,75,high
8115423,Queens,Private room,40.75548,-73.86632,75,high
8117209,Queens,Private room,40.75547,-73.91867,37,low
8117213,Manhattan,Entire home/apt,40.75165,-74.00074,225,regular
8117729,Manhattan,Entire home/apt,40.7281,-73.98106,250,regular
8118112,Brooklyn,Entire home/apt,40.68285,-73.93961,125,regular
8118692,Manhattan,Entire home/apt,40.75245,-73.98442,170,regular
8119018,Manhattan,Private room,40.77887,-73.95406,110,regular
8123857,Manhattan,Entire home/apt,40.76777,-73.96393,299,high
8125640,Manhattan,Private room,40.74553,-73.97302,100,regular
8126091,Brooklyn,Private room,40.70788,-73.9426,50,regular
8126282,Manhattan,Entire home/apt,40.73319,-74.00502,205,regular
8126631,Manhattan,Private room,40.81993,-73.94704,45,low
8126777,Brooklyn,Entire home/apt,40.7124,-73.96314,90,low
8130534,Brooklyn,Private room,40.64423,-73.98019,49,low
8130551,Manhattan,Private room,40.80266,-73.96465,88,regular
8131285,Manhattan,Entire home/apt,40.72573,-73.97926,129,low
8131995,Manhattan,Entire home/apt,40.73845,-73.9795,165,regular
8132082,Brooklyn,Entire home/apt,40.68499,-73.93918,103,low
8133275,Brooklyn,Entire home/apt,40.63939,-73.94988,97,low
8133707,Manhattan,Private room,40.76205,-73.9845,49,low
8135144,Manhattan,Entire home/apt,40.76127,-73.99181,245,regular
8135887,Queens,Private room,40.70136,-73.89608,52,regular
8139311,Brooklyn,Entire home/apt,40.68041,-73.92972,280,high
8141256,Manhattan,Entire home/apt,40.78143,-73.98638,120,low
8141967,Brooklyn,Private room,40.6795,-73.90899,30,low
8142536,Manhattan,Entire home/apt,40.70517,-74.01142,350,high
8143588,Brooklyn,Entire home/apt,40.68967,-73.98664,150,regular
8144049,Manhattan,Private room,40.80679,-73.94408,62,low
8144798,Manhattan,Entire home/apt,40.72777,-73.98545,195,regular
8145339,Manhattan,Entire home/apt,40.74318,-73.9982,129,low
8145441,Brooklyn,Entire home/apt,40.66766,-73.98257,175,regular
8145603,Queens,Private room,40.77433,-73.91734,80,high
8146444,Brooklyn,Entire home/apt,40.67658,-73.95786,90,low
8146609,Brooklyn,Private room,40.70939,-73.95155,77,regular
8151183,Brooklyn,Entire home/apt,40.69867,-73.91134,120,regular
8151536,Brooklyn,Private room,40.71248,-73.96379,90,high
8151605,Brooklyn,Entire home/apt,40.68355,-73.94129,180,regular
8151782,Brooklyn,Entire home/apt,40.65961,-73.96177,100,low
8151925,Manhattan,Entire home/apt,40.71826,-73.99199,159,regular
8152675,Manhattan,Entire home/apt,40.72995,-73.98135,200,regular
8152985,Manhattan,Private room,40.7146,-73.98423,89,regular
8153005,Manhattan,Entire home/apt,40.72845,-73.97989,200,regular
8153235,Manhattan,Private room,40.72528,-74.00223,72,regular
8153240,Manhattan,Entire home/apt,40.71358,-73.98456,250,regular
8155028,Manhattan,Entire home/apt,40.70956,-74.01605,165,regular
8160542,Manhattan,Private room,40.72018,-74.00981,100,regular
8161540,Brooklyn,Private room,40.68742,-73.92198,90,high
8162214,Manhattan,Private room,40.71349,-73.98473,90,regular
8162587,Manhattan,Entire home/apt,40.75249,-73.96866,120,low
8162607,Manhattan,Entire home/apt,40.79877,-73.96259,185,regular
8163660,Manhattan,Private room,40.71977,-73.98176,100,regular
8164253,Manhattan,Entire home/apt,40.72362,-73.98519,120,low
8164402,Manhattan,Entire home/apt,40.78338,-73.95008,159,regular
8164877,Brooklyn,Private room,40.71697,-73.95919,70,regular
8165315,Brooklyn,Private room,40.68389,-73.95557,80,high
8166218,Manhattan,Entire home/apt,40.73921,-73.99717,220,regular
8166737,Brooklyn,Entire home/apt,40.65845,-73.96131,89,low
8167145,Queens,Entire home/apt,40.75535,-73.91397,135,regular
8167182,Manhattan,Entire home/apt,40.79965,-73.95446,150,regular
8167884,Brooklyn,Entire home/apt,40.72176,-73.94393,165,regular
8168619,Queens,Private room,40.77006,-73.87683,46,low
8170072,Queens,Private room,40.71036,-73.78261,50,regular
8170276,Manhattan,Entire home/apt,40.78222,-73.94791,100,low
8170917,Manhattan,Entire home/apt,40.75849,-73.9907,200,regular
8171965,Queens,Private room,40.76211,-73.92894,100,high
8172864,Brooklyn,Entire home/apt,40.64277,-73.97947,81,low
8172995,Manhattan,Entire home/apt,40.80965,-73.93912,150,regular
8173226,Manhattan,Private room,40.71343,-73.99532,60,low
8173232,Manhattan,Entire home/apt,40.77914,-73.94965,180,regular
8173434,Brooklyn,Entire home/apt,40.67797,-73.93967,239,high
8173559,Brooklyn,Private room,40.64355,-74.01908,70,regular
8173563,Brooklyn,Private room,40.70128,-73.92666,45,low
8173609,Manhattan,Entire home/apt,40.80089,-73.95674,200,regular
8174397,Manhattan,Shared room,40.76641,-73.94561,45,low
8174635,Brooklyn,Entire home/apt,40.68372,-73.95551,45,low
8182759,Brooklyn,Entire home/apt,40.71519,-73.96174,400,very high
8183112,Brooklyn,Entire home/apt,40.6683,-73.94977,110,regular
8183217,Brooklyn,Private room,40.6682,-73.94927,65,regular
8183563,Manhattan,Entire home/apt,40.73178,-73.98842,250,regular
8184502,Manhattan,Private room,40.7066,-74.00396,120,high
8185845,Manhattan,Entire home/apt,40.76391,-73.95938,249,regular
8186068,Brooklyn,Private room,40.71288,-73.94137,80,high
8186181,Manhattan,Entire home/apt,40.75463,-73.97445,124,low
8186924,Brooklyn,Entire home/apt,40.69262,-73.97245,175,regular
8187719,Brooklyn,Private room,40.70511,-73.91755,45,low
8189063,Brooklyn,Private room,40.71321,-73.94099,60,regular
8189121,Brooklyn,Entire home/apt,40.68326,-73.99327,115,regular
8190219,Brooklyn,Entire home/apt,40.67697,-73.97069,99,low
8190747,Queens,Private room,40.74715,-73.91104,75,high
8191699,Manhattan,Entire home/apt,40.77569,-73.95202,140,low
8192079,Manhattan,Private room,40.82488,-73.94472,75,regular
8192443,Brooklyn,Private room,40.71596,-73.96215,60,regular
